Ano;Mês;Semana;Data Início;Data Fim;Pesado SE;Médio SE;Leve SE;Pesado S;Médio S;Leve S;Pesado NE;Médio NE;Leve NE;Pesado N;Médio N;Leve N
2013;8;4;17/08/2013;23/08/2013;176,91;174,06;169,16;169,16;169,16;151,27;176,91;174,06;174,06;176,91;174,06;169,16
2013;8;5;24/08/2013;30/08/2013;161,43;159,26;153,23;153,23;153,23;116,29;161,43;159,26;159,26;161,43;159,26;153,23
2013;9;1;31/08/2013;06/09/2013;263,68;259,04;255,16;255,16;255,16;244,48;263,68;259,04;255,16;263,68;259,04;255,16
2013;9;2;07/09/2013;13/09/2013;276,13;273,97;264,93;265,51;264,93;255,64;276,13;273,97;264,93;276,13;273,97;264,93
2013;9;3;14/09/2013;20/09/2013;278,22;276,54;271,58;278,22;276,54;271,58;278,22;276,54;271,58;278,22;276,54;271,58
2013;9;4;21/09/2013;27/09/2013;271,87;266,13;250,1;252,58;250,1;242,06;272,51;272,51;272,51;272,51;272,51;272,51
2013;10;1;28/09/2013;04/10/2013;269,73;268,06;260,29;260,29;260,29;27,33;269,73;268,06;265,47;269,73;268,06;265,47
2013;10;2;05/10/2013;11/10/2013;254,35;249,15;227,93;138,13;138,13;14,13;254,35;254,35;255,44;254,35;249,15;227,93
2013;10;3;12/10/2013;18/10/2013;259,29;254,33;237,72;237,72;237,72;232,99;259,29;254,33;250,86;259,29;254,33;250,86
2013;10;4;19/10/2013;25/10/2013;255,87;252,59;242,2;244,81;244,81;242,2;270,87;270,87;270,87;255,87;252,59;242,2
2013;11;1;26/10/2013;01/11/2013;311,47;311,47;305,29;311,47;311,47;305,29;311,47;311,47;305,29;311,47;311,47;305,29
2013;11;2;02/11/2013;08/11/2013;326,09;322,11;308,11;326,09;322,11;308,11;326,09;322,11;308,11;326,09;322,11;308,11
2013;11;3;09/11/2013;15/11/2013;319,24;319,24;316,09;319,24;319,24;316,09;319,24;319,24;316,09;319,24;319,24;316,09
2013;11;4;16/11/2013;22/11/2013;340,44;340,44;329,82;340,44;340,44;329,82;340,44;340,44;329,82;340,44;340,44;329,82
2013;11;5;23/11/2013;29/11/2013;362,69;362,69;353,79;362,69;362,69;353,79;362,69;362,69;353,79;362,69;362,69;353,79
2013;12;1;30/11/2013;06/12/2013;313,81;313,81;302,28;313,81;313,81;302,28;313,81;313,81;302,28;313,81;313,81;302,28
2013;12;2;07/12/2013;13/12/2013;280,78;280,78;270,33;280,78;280,78;270,33;280,78;280,78;280,78;280,78;280,78;270,33
2013;12;3;14/12/2013;20/12/2013;310,55;310,55;303,81;310,55;310,55;303,81;310,55;310,55;307,2;310,55;310,55;303,81
2013;12;4;21/12/2013;27/12/2013;294,91;294,54;293,94;294,91;294,54;293,94;294,91;294,54;293,94;294,91;294,54;293,94
2014;1;1;28/12/2013;03/01/2014;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92;249,92
2014;1;2;04/01/2014;10/01/2014;286,58;286,58;280,22;286,58;286,58;280,22;286,58;286,58;280,22;286,58;286,58;116,49
2014;1;3;11/01/2014;17/01/2014;391,8;391,8;384,02;391,8;391,8;384,02;391,8;391,8;391,8;391,8;391,8;384,02
2014;1;4;18/01/2014;24/01/2014;410,67;410,67;409,38;410,67;410,67;409,38;410,67;410,67;409,38;410,67;410,67;409,38
2014;1;5;25/01/2014;31/01/2014;486,59;486,59;480,64;486,59;486,59;480,64;486,59;486,59;486,59;486,59;486,59;480,64
2014;2;1;01/02/2014;07/02/2014;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83
2014;2;2;08/02/2014;14/02/2014;822,83;822,83;822,83;822,83;822,83;822,83;744,88;744,88;732,99;612,71;160,61;152,08
2014;2;3;15/02/2014;21/02/2014;822,83;822,83;822,83;822,83;822,83;822,83;732,99;732,99;725,22;612,71;612,71;506,33
2014;2;4;22/02/2014;28/02/2014;822,83;822,83;822,83;822,83;822,83;822,83;732,99;732,99;725,22;612,71;160,61;152,08
2014;3;1;01/03/2014;07/03/2014;822,83;822,83;822,83;822,83;822,83;822,83;634,86;625,25;625,25;634,86;612,71;119,8
2014;3;2;08/03/2014;14/03/2014;822,83;822,83;822,83;822,83;822,83;822,83;725,25;725,25;725,25;725,25;725,25;612,71
2014;3;3;15/03/2014;21/03/2014;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83
2014;3;4;22/03/2014;28/03/2014;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83
2014;4;1;29/03/2014;04/04/2014;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83
2014;4;2;05/04/2014;11/04/2014;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;821,65;822,83;822,83;637,03
2014;4;3;12/04/2014;18/04/2014;822,83;822,83;822,83;822,83;822,83;822,83;771,31;750,1;750,1;771,31;750,1;619,64
2014;4;4;19/04/2014;25/04/2014;822,83;822,83;822,83;822,83;822,83;822,83;714,81;697,82;689,95;714,81;697,82;619,64
2014;5;1;26/04/2014;02/05/2014;822,83;822,83;822,83;822,83;822,83;822,83;646,14;632,61;619,91;619,64;194,35;160,61
2014;5;2;03/05/2014;09/05/2014;810,89;800,1;777,23;810,89;800,1;777,23;697,82;697,82;697,82;619,64;192,55;160,61
2014;5;3;10/05/2014;16/05/2014;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;815,52;160,61;160,61;130,05
2014;5;4;17/05/2014;23/05/2014;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;160,61;160,61;124,94
2014;5;5;24/05/2014;30/05/2014;822,83;822,83;806,9;822,83;822,83;806,9;822,83;822,83;806,9;822,83;822,83;806,9
2014;6;1;31/05/2014;06/06/2014;597,66;591,81;551,09;597,66;591,81;551,09;595,23;591,81;551,09;595,23;591,81;551,09
2014;6;2;07/06/2014;13/06/2014;336,95;333,8;237,76;272,25;252,99;154,57;336,95;333,8;237,76;336,95;333,8;237,76
2014;6;3;14/06/2014;20/06/2014;427,41;420,29;335,59;15,62;15,62;15,62;427,41;420,29;335,59;427,41;420,29;335,59
2014;6;4;21/06/2014;27/06/2014;511,89;503,7;314,63;176,67;176,67;105,28;511,89;503,7;314,63;511,89;503,7;314,63
2014;7;1;28/06/2014;04/07/2014;400,74;398,95;314,63;15,62;15,62;15,62;400,74;398,95;314,63;400,74;398,95;314,63
2014;7;2;05/07/2014;11/07/2014;560,82;548,68;535,31;548,68;548,68;15,62;560,82;548,68;535,31;560,82;548,68;535,31
2014;7;3;12/07/2014;18/07/2014;680,06;670,92;613,57;670,92;670,92;613,57;680,06;670,92;613,57;680,06;670,92;613,57
2014;7;4;19/07/2014;25/07/2014;734,87;731,08;686,2;734,87;731,08;686,2;734,87;731,08;686,2;734,87;731,08;686,2
2014;8;1;26/07/2014;01/08/2014;593,73;583,01;576,78;593,73;583,01;576,78;593,73;583,01;576,78;593,73;583,01;576,78
2014;8;2;02/08/2014;08/08/2014;817,53;815,92;797,56;817,53;815,92;797,56;817,53;815,92;797,56;817,53;815,92;797,56
2014;8;3;09/08/2014;15/08/2014;658,5;652,35;643,96;658,5;652,35;643,96;658,5;652,35;643,96;658,5;652,35;643,96
2014;8;4;16/08/2014;22/08/2014;702,27;702,27;688,35;702,27;702,27;688,35;702,27;702,27;688,35;702,27;702,27;688,35
2014;8;5;23/08/2014;29/08/2014;700,76;700,76;684,99;700,76;700,76;684,99;700,76;700,76;684,99;700,76;700,76;684,99
2014;9;1;30/08/2014;05/09/2014;735,03;735,03;717,91;735,03;735,03;717,91;735,03;735,03;717,91;735,03;735,03;717,91
2014;9;2;06/09/2014;12/09/2014;711,89;711,89;688,25;711,89;711,89;688,25;711,89;711,89;688,25;711,89;711,89;688,25
2014;9;3;13/09/2014;19/09/2014;778,34;778,34;757,1;778,34;778,34;757,1;778,34;778,34;757,1;778,34;778,34;757,1
2014;9;4;20/09/2014;26/09/2014;752,54;751,91;735,21;752,54;751,91;735,21;752,54;751,91;735,21;752,54;751,91;735,21
2014;10;1;27/09/2014;03/10/2014;690,65;682,21;650,71;690,65;682,21;650,71;690,65;682,21;650,71;690,65;682,21;650,71
2014;10;2;04/10/2014;10/10/2014;714,65;705,71;680,48;680,48;680,48;175,02;714,65;705,71;680,48;714,65;705,71;680,48
2014;10;3;11/10/2014;17/10/2014;822,83;818,36;790,39;822,83;818,36;790,39;822,83;818,36;790,39;822,83;818,36;790,39
2014;10;4;18/10/2014;24/10/2014;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83
2014;10;5;25/10/2014;31/10/2014;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83
2014;11;1;01/11/2014;07/11/2014;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83
2014;11;2;08/11/2014;14/11/2014;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83
2014;11;3;15/11/2014;21/11/2014;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83
2014;11;4;22/11/2014;28/11/2014;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83;822,83
2014;12;1;29/11/2014;05/12/2014;549,18;549,18;547,99;549,18;549,18;547,99;549,18;549,18;547,99;549,18;549,18;547,99
2014;12;2;06/12/2014;12/12/2014;677,68;677,68;673,67;677,68;677,68;673,67;677,68;677,68;673,67;677,68;677,68;673,67
2014;12;3;13/12/2014;19/12/2014;665,96;665,96;644,18;665,96;665,96;644,18;665,96;665,96;644,18;665,96;665,96;644,18
2014;12;4;20/12/2014;26/12/2014;658,73;658,73;658,73;658,73;658,73;658,73;658,73;658,73;658,73;658,73;658,73;658,73
2015;1;1;27/12/2014;02/01/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48
2015;1;2;03/01/2015;09/01/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48
2015;1;3;10/01/2015;16/01/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48
2015;1;4;17/01/2015;23/01/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48
2015;1;5;24/01/2015;30/01/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48
2015;2;1;31/01/2015;06/02/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48
2015;2;2;07/02/2015;13/02/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48
2015;2;3;14/02/2015;20/02/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48
2015;2;4;21/02/2015;27/02/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48
2015;3;1;28/02/2015;06/03/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48
2015;3;2;07/03/2015;13/03/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;366,24;366,24;336,52
2015;3;3;14/03/2015;20/03/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48
2015;3;4;21/03/2015;27/03/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48
2015;4;1;28/03/2015;03/04/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;98,22;98,22;30,26
2015;4;2;04/04/2015;10/04/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;98,22;98,22;81,17
2015;4;3;11/04/2015;17/04/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;207,16;171,19
2015;4;4;18/04/2015;24/04/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;118,6;117,13;98,01
2015;4;5;25/04/2015;01/05/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;141,74;117,13;117,13
2015;5;1;02/05/2015;08/05/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;117,13;98,01;98,01
2015;5;2;09/05/2015;15/05/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;92,96;92,96;92,96
2015;5;3;16/05/2015;22/05/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;170,37;140,79;112,13
2015;5;4;23/05/2015;29/05/2015;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;388,48;171,19;171,19;136,34
2015;5;5;30/05/2015;31/05/2015;379,7;374,07;364,49;379,7;374,07;364,49;379,7;374,07;364,49;379,7;374,07;364,49
2015;6;1;01/06/2015;05/06/2015;384,74;379,04;369,33;384,74;379,04;369,33;384,74;379,04;369,33;384,74;379,04;369,33
2015;6;2;06/06/2015;12/06/2015;388,48;388,48;375,73;388,48;388,48;375,73;388,48;388,48;375,73;388,48;388,48;375,73
2015;6;3;13/06/2015;19/06/2015;367,58;364,85;352,18;367,58;364,85;352,18;367,58;364,85;352,18;367,58;364,85;352,18
2015;6;4;20/06/2015;26/06/2015;380,09;374,62;357,6;380,09;374,62;357,6;380,09;374,62;357,6;380,09;374,62;357,6
2015;7;1;27/06/2015;03/07/2015;383,25;383,25;368,82;383,25;383,25;368,82;383,25;383,25;368,82;383,25;383,25;368,82
2015;7;2;04/07/2015;10/07/2015;324,22;322,17;309,5;324,22;322,17;309,5;324,22;322,17;309,5;324,22;322,17;309,5
2015;7;3;11/07/2015;17/07/2015;239,06;236,51;222,38;239,06;236,51;222,38;248,07;248,07;222,38;239,06;236,51;222,38
2015;7;4;18/07/2015;24/07/2015;216,19;214,86;98,33;186,33;140,2;30,26;216,19;214,86;117,95;216,19;214,86;112,52
2015;7;5;25/07/2015;31/07/2015;217,19;216,15;112,52;195,49;119,12;30,26;217,19;216,15;117,95;217,19;216,15;112,52
2015;8;1;01/08/2015;07/08/2015;121,29;120,67;115,36;121,29;120,67;115,36;121,29;120,67;115,36;121,29;120,67;115,36
2015;8;2;08/08/2015;14/08/2015;131,03;130,9;127,05;131,03;130,9;127,05;131,03;130,9;127,05;131,03;130,9;127,05
2015;8;3;15/08/2015;21/08/2015;139,09;139,09;133,16;139,09;139,09;133,16;139,09;139,09;133,16;139,09;139,09;133,16
2015;8;4;22/08/2015;28/08/2015;142,07;142,07;136,11;142,07;142,07;136,11;142,07;142,07;136,11;142,07;142,07;136,11
2015;9;1;29/08/2015;04/09/2015;279,03;279,01;267,9;279,03;279,01;267,9;279,03;279,01;267,9;279,03;279,01;267,9
2015;9;2;05/09/2015;11/09/2015;251,46;250,06;240,36;251,46;250,06;240,36;251,46;250,06;240,36;251,46;250,06;240,36
2015;9;3;12/09/2015;18/09/2015;203,46;203,46;193,63;203,46;203,46;193,63;203,46;203,46;193,63;203,46;203,46;193,63
2015;9;4;19/09/2015;25/09/2015;227,07;224,05;218,15;227,07;224,05;218,15;227,07;224,05;218,15;227,07;224,05;218,15
2015;10;1;26/09/2015;02/10/2015;214,11;210,56;198,83;214,11;210,56;198,83;214,11;210,56;198,83;214,11;210,56;198,83
2015;10;2;03/10/2015;09/10/2015;227,13;222,92;205,88;227,13;222,92;205,88;227,13;222,92;205,88;227,13;222,92;205,88
2015;10;3;10/10/2015;16/10/2015;216,77;210,98;197,57;216,77;210,98;197,57;216,77;210,98;197,57;216,77;210,98;197,57
2015;10;4;17/10/2015;23/10/2015;215,6;214,4;194,1;215,6;214,4;152,81;215,6;214,4;194,1;215,6;214,4;194,1
2015;10;5;24/10/2015;30/10/2015;220,59;220,59;204,74;220,59;220,59;155,85;270,61;265,59;204,74;270,61;265,59;204,74
2015;11;1;31/10/2015;06/11/2015;266,02;265,34;219,09;266,02;265,34;86,95;266,02;265,34;219,09;266,02;265,34;219,09
2015;11;2;07/11/2015;13/11/2015;215,58;215,58;195,18;215,58;215,58;160,54;215,58;215,58;206,79;215,58;215,58;206,79
2015;11;3;14/11/2015;20/11/2015;194,23;194,23;179,31;194,23;194,23;179,31;279,04;279,04;267,66;279,04;279,04;267,66
2015;11;4;21/11/2015;27/11/2015;214,12;214,12;174,05;214,12;214,12;155,85;328;328;314,63;328;328;314,63
2015;12;1;28/11/2015;04/12/2015;153,84;153,84;141,86;153,84;153,84;141,86;376,66;376,66;361,3;196,62;196,62;196,62
2015;12;2;05/12/2015;11/12/2015;140,31;140,31;123,83;140,31;140,31;123,83;328;328;314,63;161,17;159,42;159,42
2015;12;3;12/12/2015;18/12/2015;114,93;114,93;101,63;114,93;114,93;69,37;314,63;314,63;301,8;175,7;175,7;175,7
2015;12;4;19/12/2015;25/12/2015;149,43;145,44;132,45;149,43;145,44;102,99;205,36;205,36;196,99;205,36;205,36;188,18
2016;1;1;26/12/2015;01/01/2016;53,19;52,33;48,15;53,19;52,33;48,15;353,05;343,56;343,56;109,12;109,12;109,12
2016;1;2;02/01/2016;08/01/2016;48,02;48,02;42,5;48,02;48,02;41,84;358,16;358,16;343,56;112,21;112,21;109,27
2016;1;3;09/01/2016;15/01/2016;37,64;37,64;32,46;37,64;37,64;32,46;323,02;323,02;309,85;85,28;85,28;85,28
2016;1;4;16/01/2016;22/01/2016;30,25;30,25;30,25;30,25;30,25;30,25;314,63;314,63;301,8;30,25;30,25;30,25
2016;1;5;23/01/2016;29/01/2016;30,25;30,25;30,25;30,25;30,25;30,25;314,63;314,63;286,47;30,25;30,25;30,25
2016;2;1;30/01/2016;05/02/2016;30,25;30,25;30,25;30,25;30,25;30,25;139,88;139,88;139,88;30,25;30,25;30,25
2016;2;2;06/02/2016;12/02/2016;30,25;30,25;30,25;30,25;30,25;30,25;115,96;111,23;111,23;30,25;30,25;30,25
2016;2;3;13/02/2016;19/02/2016;30,25;30,25;30,25;30,25;30,25;30,25;139,88;139,88;134,18;30,25;30,25;30,25
2016;2;4;20/02/2016;26/02/2016;30,25;30,25;30,25;30,25;30,25;30,25;243,95;243,95;242,45;30,25;30,25;30,25
2016;3;1;27/02/2016;04/03/2016;33,25;33,25;30,25;33,25;33,25;30,25;223,17;223,17;223,17;33,25;33,25;30,25
2016;3;2;05/03/2016;11/03/2016;54,3;54,3;47,76;54,3;54,3;47,76;243,95;243,95;234;54,3;54,3;47,76
2016;3;3;12/03/2016;18/03/2016;31,31;30,65;30,25;31,31;30,65;30,25;263,16;263,16;252,43;31,31;30,65;30,25
2016;3;4;19/03/2016;25/03/2016;30,25;30,25;30,25;30,25;30,25;30,25;253,08;253,08;242,76;30,25;30,25;30,25
2016;4;1;26/03/2016;01/04/2016;43,09;42,63;40,26;43,09;42,63;40,26;269,52;269,52;258,53;43,09;42,63;40,26
2016;4;2;02/04/2016;08/04/2016;44,77;43,77;41,71;44,77;43,77;41,71;280,98;280,98;269,52;44,77;43,77;41,71
2016;4;3;09/04/2016;15/04/2016;49,97;48,24;46,5;49,97;48,24;46,5;279,64;279,64;268,24;49,97;48,24;46,5
2016;4;4;16/04/2016;22/04/2016;53,68;51,98;50,42;53,68;51,98;50,42;267,46;267,46;256,55;53,68;51,98;50,42
2016;4;5;23/04/2016;29/04/2016;54,72;51,41;49,38;54,72;51,41;49,38;279,64;279,64;267,46;54,72;51,41;49,38
2016;5;1;30/04/2016;06/05/2016;89,7;86,99;84,7;89,7;86,99;84,7;103,2;103,2;103,2;89,7;87,82;87,49
2016;5;2;07/05/2016;13/05/2016;84,25;81,43;77,73;84,25;81,43;77,73;99,79;99,79;99,79;84,25;81,86;81,86
2016;5;3;14/05/2016;20/05/2016;79,53;76,46;70,19;79,53;76,46;64,77;99,79;99,79;99,79;79,53;76,46;76,21
2016;5;4;21/05/2016;27/05/2016;77,64;74,96;70,62;77,64;74,96;70,62;99,79;99,79;99,79;80,72;78,11;77,28
2016;6;1;28/05/2016;03/06/2016;62,78;61,03;56,79;62,78;61,03;46,12;145,83;145,83;139,88;145,83;145,83;139,88
2016;6;2;04/06/2016;10/06/2016;64,05;61,34;55,57;64,05;61,34;30,25;115,43;115,43;110,72;96,69;91,29;88,19
2016;6;3;11/06/2016;17/06/2016;64,04;60,23;53,75;64,04;60,23;31,54;139,88;139,88;114,83;93,7;86,41;86,41
2016;6;4;18/06/2016;24/06/2016;61,8;57,64;54,1;61,8;57,64;43,96;114,83;114,83;109,14;109,14;109,14;109,14
2016;7;1;25/06/2016;01/07/2016;76,62;73,97;70,35;76,62;73,97;70,35;104,17;104,12;104,12;104,17;104,12;104,12
2016;7;2;02/07/2016;08/07/2016;85,93;83,1;79,62;85,93;83,1;79,62;104,12;104,12;79,62;86,41;86,41;79,62
2016;7;3;09/07/2016;15/07/2016;90,06;87,05;83,87;90,06;87,05;83,87;108,93;108,93;108,88;108,93;108,93;108,88
2016;7;4;16/07/2016;22/07/2016;85,06;80,51;77,64;85,06;80,51;77,64;113,56;113,56;108,93;113,56;113,56;108,93
2016;7;5;23/07/2016;29/07/2016;81,71;78,47;74,45;81,71;78,47;74,45;119,01;119,01;113,6;119,01;119,01;113,6
2016;8;1;30/07/2016;05/08/2016;120,99;119,01;114,5;120,99;119,01;114,5;120,99;119,01;114,5;120,99;119,01;114,5
2016;8;2;06/08/2016;12/08/2016;122,29;118,29;114,78;122,29;118,29;114,78;122,29;118,29;114,78;122,29;118,29;114,78
2016;8;3;13/08/2016;19/08/2016;119,09;117,09;112,47;119,09;117,09;112,47;119,09;117,09;112,47;119,09;117,09;112,47
2016;8;4;20/08/2016;26/08/2016;102,75;95,68;90,36;102,75;95,68;90,36;115,15;115,15;105,75;115,15;115,15;105,75
2016;8;5;27/08/2016;31/08/2016;150,96;148,65;126,11;150,96;148,65;75,05;150,96;148,65;126,11;150,96;148,65;126,11
2016;9;1;01/09/2016;02/09/2016;154,91;152,96;129,51;154,91;152,96;75,05;154,91;152,96;129,51;154,91;152,96;129,51
2016;9;2;03/09/2016;09/09/2016;163,02;157,73;133,94;163,02;157,73;87,84;163,02;157,73;133,94;163,02;157,73;133,94
2016;9;3;10/09/2016;16/09/2016;155,83;154,51;136,9;155,83;154,51;102,28;155,83;154,51;136,9;155,83;154,51;136,9
2016;9;4;17/09/2016;23/09/2016;150,47;148,62;139,47;150,47;148,62;139,47;150,47;148,62;139,47;150,47;148,62;139,47
2016;9;5;24/09/2016;30/09/2016;161,22;158,49;148,67;161,22;158,49;148,67;161,22;158,49;148,67;161,22;158,49;148,67
2016;10;1;01/10/2016;07/10/2016;217,84;216,18;207,74;217,84;216,18;207,74;217,84;216,18;207,74;217,84;216,18;207,74
2016;10;2;08/10/2016;14/10/2016;217,27;217,27;210,48;217,27;217,27;210,48;217,27;217,27;210,48;217,27;217,27;210,48
2016;10;3;15/10/2016;21/10/2016;195,75;195,75;189,23;195,75;195,75;189,23;195,75;195,75;189,23;195,75;195,75;189,23
2016;10;4;22/10/2016;28/10/2016;168,7;168,7;160,74;168,7;168,7;160,74;168,7;168,7;160,74;168,7;168,7;160,74
2016;10;5;29/10/2016;31/10/2016;235,97;235,97;229,16;235,97;235,97;229,16;235,97;235,97;229,16;235,97;235,97;229,16
2016;11;1;01/11/2016;04/11/2016;181,53;181,32;174,71;181,53;181,32;174,71;181,53;181,32;174,71;181,53;181,32;174,71
2016;11;2;05/11/2016;11/11/2016;186,33;186,33;180,54;186,33;186,33;180,54;186,33;186,33;180,54;186,33;186,33;180,54
2016;11;3;12/11/2016;18/11/2016;171,59;171,59;167,7;171,59;171,59;167,7;171,59;171,59;167,7;171,59;171,59;167,7
2016;11;4;19/11/2016;25/11/2016;155,42;155,42;150,08;155,42;155,42;150,08;155,42;155,42;150,08;155,42;155,42;150,08
2016;12;1;26/11/2016;02/12/2016;144,07;144,07;140,71;144,07;144,07;140,71;144,07;144,07;140,71;144,07;144,07;140,71
2016;12;2;03/12/2016;09/12/2016;102,9;102,9;100,4;102,9;102,9;100,4;102,9;102,9;100,4;102,9;102,9;100,4
2016;12;3;10/12/2016;16/12/2016;122,58;122,58;119,78;122,58;122,58;119,78;122,58;122,58;119,78;122,58;122,58;119,78
2016;12;4;17/12/2016;23/12/2016;143,87;143,87;141,27;143,87;143,87;141,27;143,87;143,87;141,27;143,87;143,87;141,27
2016;12;5;24/12/2016;30/12/2016;113,95;113,95;113,03;113,95;113,95;113,03;113,95;113,95;113,03;113,95;113,95;113,03
2017;1;1;31/12/2016;06/01/2017;141,92;141,92;138,99;141,92;141,92;138,99;141,92;141,92;138,99;141,92;141,92;138,99
2017;1;2;07/01/2017;13/01/2017;102,74;102,74;98,62;102,74;102,74;98,62;138,55;138,55;98,62;102,74;102,74;98,62
2017;1;3;14/01/2017;20/01/2017;129,52;129,52;126,7;129,52;129,52;126,7;139,88;139,88;126,7;129,52;129,52;126,7
2017;1;4;21/01/2017;27/01/2017;131,27;131,27;127,5;131,27;131,27;127,5;139,88;139,88;137,29;131,27;131,27;127,5
2017;2;1;28/01/2017;03/02/2017;101,31;101,31;99,46;101,31;101,31;99,46;171,33;171,33;171,33;101,31;101,31;99,46
2017;2;2;04/02/2017;10/02/2017;112,71;112,71;110,5;112,71;112,71;110,5;171,33;171,33;171,33;112,71;112,71;110,5
2017;2;3;11/02/2017;17/02/2017;122,27;122,27;118,69;122,27;122,27;118,69;159,77;159,77;159,77;122,27;122,27;118,69
2017;2;4;18/02/2017;24/02/2017;133,87;133,87;129,74;133,87;133,87;129,74;159,77;159,77;129,74;33,68;33,68;33,68
2017;3;1;25/02/2017;03/03/2017;186,18;185,54;183;186,18;185,54;183;186,18;185,54;183;33,68;33,68;33,68
2017;3;2;04/03/2017;10/03/2017;186,8;186,8;182,02;186,8;186,8;182,02;186,8;186,8;182,02;33,68;33,68;33,68
2017;3;3;11/03/2017;17/03/2017;241,4;241,4;233,55;241,4;241,4;233,55;246,26;246,26;233,55;33,68;33,68;33,68
2017;3;4;18/03/2017;24/03/2017;221,31;221,31;215,21;221,31;221,31;215,21;426,89;426,89;315,55;33,68;33,68;33,68
2017;3;5;25/03/2017;31/03/2017;238,83;238,83;230,14;238,83;238,83;230,14;426,89;426,89;257,39;33,68;33,68;33,68
2017;4;1;01/04/2017;07/04/2017;431,99;431,99;415,78;431,99;431,99;415,78;431,99;431,99;426,89;33,68;33,68;33,68
2017;4;2;08/04/2017;14/04/2017;362,02;362,02;349,73;362,02;362,02;349,73;362,02;362,02;349,73;33,68;33,68;33,68
2017;4;3;15/04/2017;21/04/2017;355,78;355,78;344;355,78;355,78;344;355,78;355,78;344;33,68;33,68;33,68
2017;4;4;22/04/2017;28/04/2017;333,45;333,45;326,72;333,45;333,45;326,72;333,45;333,45;326,72;33,68;33,68;33,68
2017;5;1;29/04/2017;05/05/2017;457,01;457,01;437,61;457,01;457,01;437,61;457,01;457,01;437,61;33,68;33,68;33,68
2017;5;2;06/05/2017;12/05/2017;474,08;474,08;445,46;474,08;474,08;445,46;474,08;474,08;445,46;33,68;33,68;33,68
2017;5;3;13/05/2017;19/05/2017;488,22;488,22;458,7;488,22;488,22;458,7;488,22;488,22;458,7;145,62;145,62;145,62
2017;5;4;20/05/2017;26/05/2017;486,24;486,24;463,56;486,24;486,24;463,56;486,24;486,24;463,56;484,28;482,87;463,56
2017;6;1;27/05/2017;02/06/2017;169,34;166,86;33,68;169,34;166,86;33,68;169,34;166,86;139,88;169,34;166,86;33,68
